"","playerID","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","W","L","G.1","GS","CG","SHO","SV","IPouts","H.1","ER","HR.1","BB.1","SO.1","BAOpp","ERA","IBB.1","WP","HBP.1","BK","BFP","GF","R.1","SH.1","SF.1","GIDP.1","POS"
"1","anderch01",28,48,0,5,0,0,0,3,0,0,1,23,0,0,8,0,2,6,6,27,27,0,0,0,458,158,73,18,40,111,0.272,4.3,2,3,7,0,640,0,75,3,9,15,"P"
"2","hellije01",29,41,3,9,0,0,0,7,0,0,2,14,0,2,3,1,0,9,12,27,27,0,0,0,438,151,75,22,43,121,0.264,4.62,3,5,6,0,636,0,79,8,6,9,"P"
"3","hernada01",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,40,0,0,0,0,101,33,16,6,11,33,0.256,4.28,0,1,3,0,144,7,18,1,0,3,"P"
"23","perezol01",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,36,14,9,2,4,14,0.275,6.75,1,1,0,0,55,4,12,0,0,0,"P"
"24","perezol01",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,36,14,9,2,4,14,0.275,6.75,1,1,0,0,55,4,12,0,0,0,"P"
"25","perezol01",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,48,0,0,0,0,87,25,10,2,11,37,0.223,3.1,1,2,4,0,128,11,12,1,0,2,"P"
"26","perezol01",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,48,0,0,0,0,87,25,10,2,11,37,0.223,3.1,1,2,4,0,128,11,12,1,0,2,"P"
"27","perezol01",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,36,14,9,2,4,14,0.275,6.75,1,1,0,0,55,4,12,0,0,0,"P"
"28","perezol01",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,36,14,9,2,4,14,0.275,6.75,1,1,0,0,55,4,12,0,0,0,"P"
"29","perezol01",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,48,0,0,0,0,87,25,10,2,11,37,0.223,3.1,1,2,4,0,128,11,12,1,0,2,"P"
"30","perezol01",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,48,0,0,0,0,87,25,10,2,11,37,0.223,3.1,1,2,4,0,128,11,12,1,0,2,"P"
"31","reedad01",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,0,0,1,46,11,2,1,5,17,0.2,1.17,1,0,0,0,60,3,2,0,0,3,"P"
"32","reedad01",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,0,0,1,46,11,2,1,5,17,0.2,1.17,1,0,0,0,60,3,2,0,0,3,"P"
"33","reedad01",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,38,0,0,0,3,122,47,19,2,14,34,0.283,4.2,5,2,0,0,181,11,19,1,0,1,"P"
"34","reedad01",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,38,0,0,0,3,122,47,19,2,14,34,0.283,4.2,5,2,0,0,181,11,19,1,0,1,"P"
"35","reedad01",38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,0,0,1,46,11,2,1,5,17,0.2,1.17,1,0,0,0,60,3,2,0,0,3,"P"
"36","reedad01",38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,0,0,1,46,11,2,1,5,17,0.2,1.17,1,0,0,0,60,3,2,0,0,3,"P"
"37","reedad01",38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,38,0,0,0,3,122,47,19,2,14,34,0.283,4.2,5,2,0,0,181,11,19,1,0,1,"P"
"38","reedad01",38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,38,0,0,0,3,122,47,19,2,14,34,0.283,4.2,5,2,0,0,181,11,19,1,0,1,"P"
"48","cahiltr01",11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,15,3,0,0,0,79,36,22,2,11,14,0.33,7.52,1,1,1,0,124,6,23,2,1,4,"P"
"49","cahiltr01",11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,15,3,0,0,0,79,36,22,2,11,14,0.33,7.52,1,1,1,0,124,6,23,2,1,4,"P"
"50","cahiltr01",11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,0,51,8,4,2,5,22,0.143,2.12,0,1,1,0,63,0,4,1,0,1,"P"
"51","cahiltr01",11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,0,51,8,4,2,5,22,0.143,2.12,0,1,1,0,63,0,4,1,0,1,"P"
"52","cahiltr01",15,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,15,3,0,0,0,79,36,22,2,11,14,0.33,7.52,1,1,1,0,124,6,23,2,1,4,"P"
"53","cahiltr01",15,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,15,3,0,0,0,79,36,22,2,11,14,0.33,7.52,1,1,1,0,124,6,23,2,1,4,"P"
"54","cahiltr01",15,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,11,0,0,0,0,51,8,4,2,5,22,0.143,2.12,0,1,1,0,63,0,4,1,0,1,"P"
"55","cahiltr01",15,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,11,0,0,0,0,51,8,4,2,5,22,0.143,2.12,0,1,1,0,63,0,4,1,0,1,"P"
"75","millesh01",33,56,1,3,2,0,0,0,0,0,4,29,0,0,11,0,0,6,17,33,33,2,2,0,616,183,69,13,73,171,0.238,3.02,8,5,6,2,860,0,82,8,4,17,"P"
"77","woodal02",12,22,1,4,1,0,0,0,0,0,1,13,0,0,3,0,1,5,6,12,12,0,0,0,211,66,34,7,23,49,0.253,4.35,2,1,2,1,292,0,36,4,2,9,"P"
"78","woodal02",12,22,1,4,1,0,0,0,0,0,1,13,0,0,3,0,1,5,6,12,12,0,0,0,211,66,34,7,23,49,0.253,4.35,2,1,2,1,292,0,36,4,2,9,"P"
"79","woodal02",12,22,1,4,1,0,0,0,0,0,1,13,0,0,3,0,1,7,6,20,20,0,0,0,358,132,47,8,36,90,0.288,3.54,2,5,2,0,509,0,50,11,1,16,"P"
"80","woodal02",12,22,1,4,1,0,0,0,0,0,1,13,0,0,3,0,1,7,6,20,20,0,0,0,358,132,47,8,36,90,0.288,3.54,2,5,2,0,509,0,50,11,1,16,"P"
"81","woodal02",20,33,1,5,1,0,0,4,0,0,3,21,0,0,5,0,1,5,6,12,12,0,0,0,211,66,34,7,23,49,0.253,4.35,2,1,2,1,292,0,36,4,2,9,"P"
"82","woodal02",20,33,1,5,1,0,0,4,0,0,3,21,0,0,5,0,1,5,6,12,12,0,0,0,211,66,34,7,23,49,0.253,4.35,2,1,2,1,292,0,36,4,2,9,"P"
"83","woodal02",20,33,1,5,1,0,0,4,0,0,3,21,0,0,5,0,1,7,6,20,20,0,0,0,358,132,47,8,36,90,0.288,3.54,2,5,2,0,509,0,50,11,1,16,"P"
"84","woodal02",20,33,1,5,1,0,0,4,0,0,3,21,0,0,5,0,1,7,6,20,20,0,0,0,358,132,47,8,36,90,0.288,3.54,2,5,2,0,509,0,50,11,1,16,"P"
"85","chenwe02",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,31,31,0,0,0,574,192,71,28,41,153,0.262,3.34,0,3,5,0,792,0,78,5,8,15,"P"
"97","hunteto02",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,1,47,20,10,4,3,15,0.303,5.74,0,0,0,0,69,5,10,0,0,1,"P"
"98","hunteto02",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,1,47,20,10,4,3,15,0.303,5.74,0,0,0,0,69,5,10,0,0,1,"P"
"99","hunteto02",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,39,0,0,0,0,134,41,18,3,11,32,0.25,3.63,2,2,1,0,180,12,19,1,3,4,"P"
"100","hunteto02",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,39,0,0,0,0,134,41,18,3,11,32,0.25,3.63,2,2,1,0,180,12,19,1,3,4,"P"
"101","hunteto02",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,1,47,20,10,4,3,15,0.303,5.74,0,0,0,0,69,5,10,0,0,1,"P"
"102","hunteto02",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,1,47,20,10,4,3,15,0.303,5.74,0,0,0,0,69,5,10,0,0,1,"P"
"103","hunteto02",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,39,0,0,0,0,134,41,18,3,11,32,0.25,3.63,2,2,1,0,180,12,19,1,3,4,"P"
"104","hunteto02",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,39,0,0,0,0,134,41,18,3,11,32,0.25,3.63,2,2,1,0,180,12,19,1,3,4,"P"
"105","norribu01",18,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,20,0,0,0,0,50,16,10,1,6,21,0.246,5.4,0,2,1,0,72,5,11,0,0,0,"P"
"106","norribu01",18,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,20,0,0,0,0,50,16,10,1,6,21,0.246,5.4,0,2,1,0,72,5,11,0,0,0,"P"
"107","norribu01",18,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,9,18,11,0,0,0,199,84,52,14,25,50,0.309,7.06,0,0,3,0,305,2,57,3,2,5,"P"
"108","norribu01",18,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,9,18,11,0,0,0,199,84,52,14,25,50,0.309,7.06,0,0,3,0,305,2,57,3,2,5,"P"
"109","norribu01",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,0,0,0,0,50,16,10,1,6,21,0.246,5.4,0,2,1,0,72,5,11,0,0,0,"P"
"110","norribu01",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,0,0,0,0,50,16,10,1,6,21,0.246,5.4,0,2,1,0,72,5,11,0,0,0,"P"
"111","norribu01",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,18,11,0,0,0,199,84,52,14,25,50,0.309,7.06,0,0,3,0,305,2,57,3,2,5,"P"
"112","norribu01",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,18,11,0,0,0,199,84,52,14,25,50,0.309,7.06,0,0,3,0,305,2,57,3,2,5,"P"
"116","breslcr01",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,2,0,0,1,195,69,30,12,23,46,0.279,4.15,5,2,2,0,280,18,33,3,5,7,"P"
"117","mileywa01",32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,32,32,1,0,0,581,201,96,17,64,147,0.265,4.46,0,10,4,1,831,0,98,3,2,13,"P"
"132","ogandal01",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,64,0,0,0,0,196,59,29,12,28,53,0.242,3.99,2,1,3,2,277,16,29,0,2,5,"P"
"138","ramiral03",154,583,54,145,33,0,10,62,17,7,31,68,2,1,1,6,18,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,1,0,5,1,0,0,0,0,"P"
"139","ramiral03",154,583,54,145,33,0,10,62,17,7,31,68,2,1,1,6,18,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,1,0,5,1,0,0,0,0,"SS"
"140","samarje01",32,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,13,32,32,2,2,0,642,228,118,29,49,163,0.273,4.96,0,5,12,0,910,0,122,4,9,17,"P"
"157","jacksed01",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,23,0,0,0,0,93,30,11,0,12,23,0.254,3.19,1,3,1,1,134,11,14,1,2,2,"P"
"158","jacksed01",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,23,0,0,0,0,93,30,11,0,12,23,0.254,3.19,1,3,1,1,134,11,14,1,2,2,"P"
"159","jacksed01",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,0,0,0,1,74,14,8,4,9,17,0.167,2.92,0,2,0,0,94,7,11,0,1,3,"P"
"160","jacksed01",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,0,0,0,1,74,14,8,4,9,17,0.167,2.92,0,2,0,0,94,7,11,0,1,3,"P"
"161","jacksed01",24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,23,0,0,0,0,93,30,11,0,12,23,0.254,3.19,1,3,1,1,134,11,14,1,2,2,"P"
"162","jacksed01",24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,23,0,0,0,0,93,30,11,0,12,23,0.254,3.19,1,3,1,1,134,11,14,1,2,2,"P"
"163","jacksed01",24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,0,0,0,1,74,14,8,4,9,17,0.167,2.92,0,2,0,0,94,7,11,0,1,3,"P"
"164","jacksed01",24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,0,0,0,1,74,14,8,4,9,17,0.167,2.92,0,2,0,0,94,7,11,0,1,3,"P"
"165","motteja01",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,57,0,0,0,6,145,48,21,4,11,34,0.255,3.91,5,2,2,0,206,18,21,3,2,0,"P"
"170","chapmar01",65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,65,0,0,0,33,199,43,12,3,33,116,0.181,1.63,1,7,5,0,278,54,13,0,2,0,"P"
"171","cuetojo01",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,13,1,1,0,244,101,43,10,17,56,0.307,4.76,0,0,2,0,350,0,45,1,1,8,"P"
"172","cuetojo01",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,13,1,1,0,244,101,43,10,17,56,0.307,4.76,0,0,2,0,350,0,45,1,1,8,"P"
"173","cuetojo01",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,19,19,1,1,0,392,93,38,11,29,120,0.196,2.62,1,0,6,4,516,0,42,4,3,10,"P"
"174","cuetojo01",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,19,19,1,1,0,392,93,38,11,29,120,0.196,2.62,1,0,6,4,516,0,42,4,3,10,"P"
"175","cuetojo01",19,37,1,6,0,0,0,0,0,0,1,10,0,0,5,0,0,4,7,13,13,1,1,0,244,101,43,10,17,56,0.307,4.76,0,0,2,0,350,0,45,1,1,8,"P"
"176","cuetojo01",19,37,1,6,0,0,0,0,0,0,1,10,0,0,5,0,0,4,7,13,13,1,1,0,244,101,43,10,17,56,0.307,4.76,0,0,2,0,350,0,45,1,1,8,"P"
"177","cuetojo01",19,37,1,6,0,0,0,0,0,0,1,10,0,0,5,0,0,7,6,19,19,1,1,0,392,93,38,11,29,120,0.196,2.62,1,0,6,4,516,0,42,4,3,10,"P"
"178","cuetojo01",19,37,1,6,0,0,0,0,0,0,1,10,0,0,5,0,0,7,6,19,19,1,1,0,392,93,38,11,29,120,0.196,2.62,1,0,6,4,516,0,42,4,3,10,"P"
"180","leakemi01",12,17,1,1,0,0,1,3,0,0,0,11,0,0,0,0,0,2,5,9,9,1,1,0,166,51,25,8,15,29,0.249,4.07,1,3,1,1,222,0,25,0,1,9,"P"
